\ Created 2021 May 30 by Nadia Zakamska 
\ Wavelengths are assumed to be in vacuum! 
\ Data Source 1: JWST H_2 lines between 1 and 2.5 microns from this link: 
\ https://github.com/spacetelescope/jdaviz/tree/main/jdaviz/data/linelists 
\ H2_alt.csv file; one typo corrected (the line marked as 2-9 Q(1) replaced with 2-0 Q(1)) 
\ Data Source 2: ISO H_2 lines from 2.5 microns onwards from this link: 
\ https://www.mpe.mpg.de/ir/ISO/linelists, file H2.html 
\ The original precision for wavelength is maintained. 
|                    name|          lines|                linelab|
|                    char|         double|                   char|
|                        |         micron|                       |
|                    null|           null|                   null|
                H2_119_O9         4.18750    H$\down2$(11-9) O(9) 
                H2_00_S11         4.18150    H$\down2$(0-0) S(11) 
               H2_109_S12         4.16899   H$\down2$(10-9) S(12) 
                 H2_10_O8         4.16239     H$\down2$(1-0) O(8) 
                H2_76_Q11         4.16096    H$\down2$(7-6) Q(11) 
               H2_1311_Q2         4.15837   H$\down2$(13-11) Q(2) 
                 H2_87_Q6         4.14040     H$\down2$(8-7) Q(6) 
                H2_65_Q14         4.09465    H$\down2$(6-5) Q(14) 
               H2_1311_Q1         4.09084   H$\down2$(13-11) Q(1) 
               H2_1311_S5         4.08427   H$\down2$(13-11) S(5) 
                 H2_87_Q5         4.07887     H$\down2$(8-7) Q(5) 
               H2_1411_O5         4.07780   H$\down2$(14-11) O(5) 
                H2_11_S13         4.06766    H$\down2$(1-1) S(13) 
                H2_76_Q10         4.05584    H$\down2$(7-6) Q(10) 
                 H2_21_O7         4.05403     H$\down2$(2-1) O(7) 
                 H2_87_Q4         4.02885     H$\down2$(8-7) Q(4) 
               H2_108_O11         4.02771   H$\down2$(10-8) O(11) 
                H2_109_S3         4.02471    H$\down2$(10-9) S(3) 
                H2_75_O17         4.02160    H$\down2$(7-5) O(17) 
                 H2_98_S0         4.01835     H$\down2$(9-8) S(0) 
                H2_00_S12         3.99692    H$\down2$(0-0) S(12) 
               H2_109_S11         3.99475   H$\down2$(10-9) S(11) 
                 H2_87_Q3         3.98961     H$\down2$(8-7) Q(3) 
               H2_119_Q12         3.98141   H$\down2$(11-9) Q(12) 
               H2_1210_Q8         3.97990   H$\down2$(12-10) Q(8) 
                H2_86_O15         3.97921    H$\down2$(8-6) O(15) 
                H2_65_Q13         3.97465    H$\down2$(6-5) Q(13) 
                 H2_32_O6         3.97199     H$\down2$(3-2) O(6) 
                H2_97_O13         3.96817    H$\down2$(9-7) O(13) 
                 H2_76_Q9         3.96457     H$\down2$(7-6) Q(9) 
                 H2_87_Q2         3.96061     H$\down2$(8-7) Q(2) 
                 H2_76_O2         3.95108     H$\down2$(7-6) O(2) 
                 H2_87_Q1         3.94148     H$\down2$(8-7) Q(1) 
               H2_1311_S4         3.94062   H$\down2$(13-11) S(4) 
               H2_1210_O5         3.92190   H$\down2$(12-10) O(5) 
                H2_109_S4         3.91784    H$\down2$(10-9) S(4) 
                 H2_43_O5         3.91725     H$\down2$(4-3) O(5) 
               H2_1310_O9         3.91470   H$\down2$(13-10) O(9) 
               H2_1311_S0         3.91259   H$\down2$(13-11) S(0) 
                 H2_65_O3         3.90028     H$\down2$(6-5) O(3) 
                 H2_54_O4         3.89141     H$\down2$(5-4) O(4) 
                 H2_76_Q8         3.88556     H$\down2$(7-6) Q(8) 
                H2_119_O8         3.87939    H$\down2$(11-9) O(8) 
               H2_109_S10         3.87884   H$\down2$(10-9) S(10) 
                H2_65_Q12         3.86872    H$\down2$(6-5) Q(12) 
               H2_1311_S3         3.86394   H$\down2$(13-11) S(3) 
               H2_1311_S1         3.85591   H$\down2$(13-11) S(1) 
                H2_00_S13         3.84723    H$\down2$(0-0) S(13) 
                H2_109_S5         3.83969    H$\down2$(10-9) S(5) 
                 H2_98_S1         3.83189     H$\down2$(9-8) S(1) 
                H2_54_Q15         3.82686    H$\down2$(5-4) Q(15) 
                 H2_76_Q7         3.81761     H$\down2$(7-6) Q(7) 
               H2_129_O12         3.81614   H$\down2$(12-9) O(12) 
                 H2_10_O7         3.80740     H$\down2$(1-0) O(7) 
                H2_109_S9         3.80704    H$\down2$(10-9) S(9) 
                H2_109_S6         3.78909    H$\down2$(10-9) S(6) 
               H2_1411_O4         3.78363   H$\down2$(14-11) O(4) 
                H2_65_Q11         3.77514    H$\down2$(6-5) Q(11) 
                H2_109_S8         3.77099    H$\down2$(10-9) S(8) 
                H2_109_S7         3.76586    H$\down2$(10-9) S(7) 
                 H2_76_Q6         3.75978     H$\down2$(7-6) Q(6) 
               H2_1210_Q7         3.75487   H$\down2$(12-10) Q(7) 
               H2_108_O10         3.73025   H$\down2$(10-8) O(10) 
                H2_00_S14         3.72558    H$\down2$(0-0) S(14) 
                 H2_21_O6         3.72370     H$\down2$(2-1) O(6) 
                H2_75_O16         3.72254    H$\down2$(7-5) O(16) 
                H2_54_Q14         3.72152    H$\down2$(5-4) Q(14) 
                 H2_76_Q5         3.71133     H$\down2$(7-6) Q(5) 
               H2_1210_O4         3.69825   H$\down2$(12-10) O(4) 
                H2_65_Q10         3.69257    H$\down2$(6-5) Q(10) 
                H2_86_O14         3.68037    H$\down2$(8-6) O(14) 
                 H2_98_S2         3.67637     H$\down2$(9-8) S(2) 
                H2_97_O12         3.67404    H$\down2$(9-7) O(12) 
                 H2_76_Q4         3.67171     H$\down2$(7-6) Q(4) 
               H2_119_Q11         3.67085   H$\down2$(11-9) Q(11) 
                 H2_32_O5         3.66324     H$\down2$(3-2) O(5) 
                 H2_65_O2         3.64230     H$\down2$(6-5) O(2) 
                 H2_76_Q3         3.64047     H$\down2$(7-6) Q(3) 
                 H2_43_O4         3.62739     H$\down2$(4-3) O(4) 
                H2_54_Q13         3.62703    H$\down2$(5-4) Q(13) 
                H2_00_S15         3.62636    H$\down2$(0-0) S(15) 
                 H2_87_S0         3.62530     H$\down2$(8-7) S(0) 
                H2_119_O7         3.62123    H$\down2$(11-9) O(7) 
                 H2_65_Q9         3.61997     H$\down2$(6-5) Q(9) 
                 H2_54_O3         3.61851     H$\down2$(5-4) O(3) 
                 H2_76_Q2         3.61731     H$\down2$(7-6) Q(2) 
                 H2_76_Q1         3.60199     H$\down2$(7-6) Q(1) 
               H2_1210_Q6         3.58434   H$\down2$(12-10) Q(6) 
               H2_1411_O3         3.56636   H$\down2$(14-11) O(3) 
                 H2_65_Q8         3.55647     H$\down2$(6-5) Q(8) 
               H2_108_Q14         3.55377   H$\down2$(10-8) Q(14) 
                H2_00_S16         3.54456    H$\down2$(0-0) S(16) 
                H2_54_Q12         3.54232    H$\down2$(5-4) Q(12) 
               H2_1310_O8         3.52425   H$\down2$(13-10) O(8) 
                H2_43_Q15         3.51798    H$\down2$(4-3) Q(15) 
                H2_64_O17         3.51429    H$\down2$(6-4) O(17) 
               H2_1210_O3         3.51258   H$\down2$(12-10) O(3) 
                 H2_65_Q7         3.50142     H$\down2$(6-5) Q(7) 
                 H2_10_O6         3.50081     H$\down2$(1-0) O(6) 
                H2_98_S13         3.47960    H$\down2$(9-8) S(13) 
                H2_108_O9         3.47768    H$\down2$(10-8) O(9) 
                H2_00_S17         3.47505    H$\down2$(0-0) S(17) 
               H2_1411_Q3         3.47060   H$\down2$(14-11) Q(3) 
                H2_54_Q11         3.46654    H$\down2$(5-4) Q(11) 
                H2_75_O15         3.46316    H$\down2$(7-5) O(15) 
                 H2_87_S1         3.45682     H$\down2$(8-7) S(1) 
                 H2_65_Q6         3.45426     H$\down2$(6-5) Q(6) 
               H2_1210_Q5         3.45353   H$\down2$(12-10) Q(5) 
                 H2_98_S4         3.44496     H$\down2$(9-8) S(4) 
                 H2_21_O5         3.43787     H$\down2$(2-1) O(5) 
               H2_119_Q10         3.43661   H$\down2$(11-9) Q(10) 
                H2_43_Q14         3.42884    H$\down2$(4-3) Q(14) 
                H2_86_O13         3.42430    H$\down2$(8-6) O(13) 
                H2_97_O11         3.42232    H$\down2$(9-7) O(11) 
               H2_118_O14         3.41656   H$\down2$(11-8) O(14) 
                 H2_65_Q5         3.41455     H$\down2$(6-5) Q(5) 
                H2_00_S18         3.41196    H$\down2$(0-0) S(18) 
               H2_1411_O2         3.40693   H$\down2$(14-11) O(2) 
                H2_119_O6         3.40256    H$\down2$(11-9) O(6) 
                H2_54_Q10         3.39898    H$\down2$(5-4) Q(10) 
                 H2_32_O4         3.39589     H$\down2$(3-2) O(4) 
               H2_129_O11         3.38377   H$\down2$(12-9) O(11) 
                 H2_54_O2         3.38259     H$\down2$(5-4) O(2) 
                 H2_65_Q4         3.38194     H$\down2$(6-5) Q(4) 
                H2_98_S12         3.37799    H$\down2$(9-8) S(12) 
                 H2_43_O3         3.37646     H$\down2$(4-3) O(3) 
                 H2_98_S5         3.36422     H$\down2$(9-8) S(5) 
               H2_1210_O2         3.35886   H$\down2$(12-10) O(2) 
                 H2_65_Q3         3.35617     H$\down2$(6-5) Q(3) 
               H2_1210_Q4         3.35342   H$\down2$(12-10) Q(4) 
               H2_1411_Q2         3.35016   H$\down2$(14-11) Q(2) 
                H2_43_Q13         3.34863    H$\down2$(4-3) Q(13) 
                 H2_54_Q9         3.33905     H$\down2$(5-4) Q(9) 
                 H2_65_Q2         3.33701     H$\down2$(6-5) Q(2) 
               H2_1210_S8         3.33080   H$\down2$(12-10) S(8) 
                 H2_65_Q1         3.32432     H$\down2$(6-5) Q(1) 
                 H2_76_S0         3.31603     H$\down2$(7-6) S(0) 
                 H2_87_S2         3.31460     H$\down2$(8-7) S(2) 
                H2_98_S11         3.30845    H$\down2$(9-8) S(11) 
                 H2_98_S6         3.30455     H$\down2$(9-8) S(6) 
               H2_108_Q13         3.29569   H$\down2$(10-8) Q(13) 
                H2_64_O16         3.28933    H$\down2$(6-4) O(16) 
                 H2_54_Q8         3.28625     H$\down2$(5-4) Q(8) 
               H2_1210_Q3         3.27832   H$\down2$(12-10) Q(3) 
                H2_43_Q12         3.27659    H$\down2$(4-3) Q(12) 
               H2_1411_Q1         3.27576   H$\down2$(14-11) Q(1) 
                H2_98_S10         3.26519    H$\down2$(9-8) S(10) 
                 H2_98_S7         3.26493     H$\down2$(9-8) S(7) 
                H2_108_O8         3.26072    H$\down2$(10-8) O(8) 
                H2_119_Q9         3.25447    H$\down2$(11-9) Q(9) 
                H2_32_Q15         3.25268    H$\down2$(3-2) Q(15) 
                 H2_98_S8         3.24492     H$\down2$(9-8) S(8) 
                 H2_98_S9         3.24468     H$\down2$(9-8) S(9) 
                 H2_54_Q7         3.24018     H$\down2$(5-4) Q(7) 
                H2_75_O14         3.23631    H$\down2$(7-5) O(14) 
                 H2_10_O5         3.23499     H$\down2$(1-0) O(5) 
               H2_1310_O7         3.23304   H$\down2$(13-10) O(7) 
               H2_1210_Q2         3.22458   H$\down2$(12-10) Q(2) 
                H2_119_O5         3.21605    H$\down2$(11-9) O(5) 
                H2_43_Q11         3.21204    H$\down2$(4-3) Q(11) 
                H2_97_O10         3.20432    H$\down2$(9-7) O(10) 
               H2_107_O16         3.20403   H$\down2$(10-7) O(16) 
                H2_86_O12         3.20209    H$\down2$(8-6) O(12) 
                 H2_54_Q6         3.20051     H$\down2$(5-4) Q(6) 
                 H2_87_S3         3.19565     H$\down2$(8-7) S(3) 
               H2_1411_S1         3.19480   H$\down2$(14-11) S(1) 
               H2_1210_Q1         3.18989   H$\down2$(12-10) Q(1) 
                 H2_21_O4         3.18981     H$\down2$(2-1) O(4) 
               H2_1411_S0         3.18879   H$\down2$(14-11) S(0) 
                H2_32_Q14         3.17791    H$\down2$(3-2) Q(14) 
                 H2_54_Q5         3.16697     H$\down2$(5-4) Q(5) 
                 H2_32_O3         3.16383     H$\down2$(3-2) O(3) 
               H2_1210_S7         3.16279   H$\down2$(12-10) S(7) 
                 H2_76_S1         3.16199     H$\down2$(7-6) S(1) 
                H2_53_O17         3.15925    H$\down2$(5-3) O(17) 
                 H2_43_O2         3.15889     H$\down2$(4-3) O(2) 
                H2_43_Q10         3.15439    H$\down2$(4-3) Q(10) 
                 H2_54_Q4         3.13934     H$\down2$(5-4) Q(4) 
                 H2_54_Q3         3.11743     H$\down2$(5-4) Q(3) 
                H2_32_Q13         3.11038    H$\down2$(3-2) Q(13) 
                H2_119_Q8         3.10997    H$\down2$(11-9) Q(8) 
                 H2_43_Q9         3.10316     H$\down2$(4-3) Q(9) 
                 H2_54_Q2         3.10111     H$\down2$(5-4) Q(2) 
                 H2_87_S4         3.09753     H$\down2$(8-7) S(4) 
               H2_108_Q12         3.09550   H$\down2$(10-8) Q(12) 
                 H2_54_Q1         3.09028     H$\down2$(5-4) Q(1) 
                H2_64_O15         3.08726    H$\down2$(6-4) O(15) 
                H2_108_O7         3.07279    H$\down2$(10-8) O(7) 
               H2_118_O13         3.07206   H$\down2$(11-8) O(13) 
               H2_129_O10         3.06821   H$\down2$(12-9) O(10) 
                 H2_65_S0         3.06276     H$\down2$(6-5) S(0) 
                 H2_43_Q8         3.05791     H$\down2$(4-3) Q(8) 
                H2_119_O4         3.05641    H$\down2$(11-9) O(4) 
               H2_1210_S6         3.05422   H$\down2$(12-10) S(6) 
               H2_1210_S0         3.05278   H$\down2$(12-10) S(0) 
                H2_32_Q12         3.04920    H$\down2$(3-2) Q(12) 
                H2_97_Q15         3.03748    H$\down2$(9-7) Q(15) 
                H2_75_O13         3.03628    H$\down2$(7-5) O(13) 
                 H2_76_S2         3.03091     H$\down2$(7-6) S(2) 
                H2_21_Q15         3.02951    H$\down2$(2-1) Q(15) 
                 H2_43_Q7         3.01833     H$\down2$(4-3) Q(7) 
                 H2_97_O9         3.01378     H$\down2$(9-7) O(9) 
               H2_1310_O6         3.00787   H$\down2$(13-10) O(6) 
                H2_86_O11         3.00721    H$\down2$(8-6) O(11) 
                 H2_10_O4         3.00387     H$\down2$(1-0) O(4) 
               H2_1210_S1         2.99550   H$\down2$(12-10) S(1) 
                H2_119_Q7         2.99406    H$\down2$(11-9) Q(7) 
                H2_32_Q11         2.99387    H$\down2$(3-2) Q(11) 
               H2_1210_S5         2.98755   H$\down2$(12-10) S(5) 
                 H2_43_Q6         2.98412     H$\down2$(4-3) Q(6) 
                 H2_21_O3         2.97406     H$\down2$(2-1) O(3) 
                H2_53_O16         2.97381    H$\down2$(5-3) O(16) 
                H2_21_Q14         2.96504    H$\down2$(2-1) Q(14) 
                H2_87_S13         2.96229    H$\down2$(8-7) S(13) 
                 H2_32_O2         2.96211     H$\down2$(3-2) O(2) 
               H2_1210_S2         2.95926   H$\down2$(12-10) S(2) 
               H2_1310_Q7         2.95641   H$\down2$(13-10) Q(7) 
                 H2_87_S6         2.95635     H$\down2$(8-7) S(6) 
                 H2_43_Q5         2.95510     H$\down2$(4-3) Q(5) 
               H2_1210_S4         2.95288   H$\down2$(12-10) S(4) 
               H2_1210_S3         2.94452   H$\down2$(12-10) S(3) 
                H2_32_Q10         2.94401    H$\down2$(3-2) Q(10) 
               H2_108_Q11         2.93602   H$\down2$(10-8) Q(11) 
                 H2_43_Q4         2.93109     H$\down2$(4-3) Q(4) 
                 H2_65_S1         2.92073     H$\down2$(6-5) S(1) 
                 H2_76_S3         2.92014     H$\down2$(7-6) S(3) 
                H2_119_O3         2.91975    H$\down2$(11-9) O(3) 
                 H2_43_Q3         2.91200     H$\down2$(4-3) Q(3) 
                H2_87_S12         2.91123    H$\down2$(8-7) S(12) 
                 H2_87_S7         2.91059     H$\down2$(8-7) S(7) 
                H2_108_O6         2.90908    H$\down2$(10-8) O(6) 
                H2_21_Q13         2.90617    H$\down2$(2-1) Q(13) 
                H2_64_O14         2.90557    H$\down2$(6-4) O(14) 
                H2_119_Q6         2.90079    H$\down2$(11-9) Q(6) 
                 H2_32_Q9         2.89939     H$\down2$(3-2) Q(9) 
                 H2_43_Q2         2.89774     H$\down2$(4-3) Q(2) 
               H2_107_O15         2.89639   H$\down2$(10-7) O(15) 
                 H2_43_Q1         2.88826     H$\down2$(4-3) Q(1) 
                H2_42_O17         2.88481    H$\down2$(4-2) O(17) 
                 H2_87_S8         2.88019     H$\down2$(8-7) S(8) 
                H2_87_S11         2.87932    H$\down2$(8-7) S(11) 
                 H2_87_S9         2.86473     H$\down2$(8-7) S(9) 
                H2_87_S10         2.86425    H$\down2$(8-7) S(10) 
                H2_97_Q14         2.86044    H$\down2$(9-7) Q(14) 
                 H2_32_Q8         2.85977     H$\down2$(3-2) Q(8) 
                H2_75_O12         2.85856    H$\down2$(7-5) O(12) 
                H2_21_Q12         2.85250    H$\down2$(2-1) Q(12) 
                 H2_54_S0         2.84904     H$\down2$(5-4) S(0) 
                 H2_97_O8         2.84606     H$\down2$(9-7) O(8) 
                H2_10_Q15         2.83551    H$\down2$(1-0) Q(15) 
                H2_86_O10         2.83482    H$\down2$(8-6) O(10) 
               H2_1310_O5         2.82988   H$\down2$(13-10) O(5) 
                 H2_76_S4         2.82751     H$\down2$(7-6) S(4) 
                H2_119_Q5         2.82610    H$\down2$(11-9) Q(5) 
                H2_129_O9         2.82586    H$\down2$(12-9) O(9) 
                 H2_32_Q7         2.82498     H$\down2$(3-2) Q(7) 
               H2_118_O12         2.80722   H$\down2$(11-8) O(12) 
               H2_108_Q10         2.80656   H$\down2$(10-8) Q(10) 
                H2_53_O15         2.80449    H$\down2$(5-3) O(15) 
                H2_21_Q11         2.80375    H$\down2$(2-1) Q(11) 
                H2_119_O2         2.80317    H$\down2$(11-9) O(2) 
                 H2_10_O3         2.80251     H$\down2$(1-0) O(3) 
                 H2_65_S2         2.79916     H$\down2$(6-5) S(2) 
                 H2_32_Q6         2.79485     H$\down2$(3-2) Q(6) 
                H2_96_O17         2.78696    H$\down2$(9-6) O(17) 
                 H2_21_O2         2.78616     H$\down2$(2-1) O(2) 
                H2_10_Q14         2.77878    H$\down2$(1-0) Q(14) 
               H2_1310_Q6         2.77853   H$\down2$(13-10) Q(6) 
                 H2_32_Q5         2.76926     H$\down2$(3-2) Q(5) 
                H2_119_Q4         2.76719    H$\down2$(11-9) Q(4) 
                H2_108_O5         2.76601    H$\down2$(10-8) O(5) 
                H2_21_Q10         2.75967    H$\down2$(2-1) Q(10) 
                 H2_76_S5         2.75120     H$\down2$(7-6) S(5) 
                 H2_32_Q4         2.74808     H$\down2$(3-2) Q(4) 
               H2_119_S10         2.74718   H$\down2$(11-9) S(10) 
                H2_64_O13         2.74176    H$\down2$(6-4) O(13) 
                 H2_32_Q3         2.73124     H$\down2$(3-2) Q(3) 
                H2_10_Q13         2.72661    H$\down2$(1-0) Q(13) 
                H2_42_O16         2.72257    H$\down2$(4-2) O(16) 
                H2_119_Q3         2.72206    H$\down2$(11-9) Q(3) 
                 H2_21_Q9         2.72010     H$\down2$(2-1) Q(9) 
                 H2_32_Q2         2.71866     H$\down2$(3-2) Q(2) 
                 H2_54_S1         2.71727     H$\down2$(5-4) S(1) 
                H2_97_Q13         2.71641    H$\down2$(9-7) Q(13) 
                 H2_32_Q1         2.71030     H$\down2$(3-2) Q(1) 
                H2_108_Q9         2.70016    H$\down2$(10-8) Q(9) 
                H2_75_O11         2.69963    H$\down2$(7-5) O(11) 
                 H2_97_O7         2.69772     H$\down2$(9-7) O(7) 
                 H2_65_S3         2.69569     H$\down2$(6-5) S(3) 
                H2_119_Q2         2.68930    H$\down2$(11-9) Q(2) 
               H2_1310_O4         2.68761   H$\down2$(13-10) O(4) 
                 H2_21_Q8         2.68486     H$\down2$(2-1) Q(8) 
                 H2_86_O9         2.68134     H$\down2$(8-6) O(9) 
                H2_10_Q12         2.67877    H$\down2$(1-0) Q(12) 
                H2_119_Q1         2.66795    H$\down2$(11-9) Q(1) 
               H2_129_Q10         2.66747   H$\down2$(12-9) Q(10) 
                 H2_43_S0         2.66434     H$\down2$(4-3) S(0) 
               H2_107_O14         2.65525   H$\down2$(10-7) O(14) 
                 H2_21_Q7         2.65383     H$\down2$(2-1) Q(7) 
                H2_31_O17         2.65196    H$\down2$(3-1) O(17) 
                H2_53_O14         2.65022    H$\down2$(5-3) O(14) 
               H2_1310_Q5         2.64755   H$\down2$(13-10) Q(5) 
                 H2_76_S7         2.64192     H$\down2$(7-6) S(7) 
                H2_108_O4         2.64089    H$\down2$(10-8) O(4) 
                H2_10_Q11         2.63512    H$\down2$(1-0) Q(11) 
                H2_129_O8         2.63303    H$\down2$(12-9) O(8) 
                H2_119_S9         2.62730    H$\down2$(11-9) S(9) 
                 H2_21_Q6         2.62690     H$\down2$(2-1) Q(6) 
                 H2_10_O2         2.62688     H$\down2$(1-0) O(2) 
                H2_108_Q8         2.61210    H$\down2$(10-8) Q(8) 
                H2_76_S13         2.60941    H$\down2$(7-6) S(13) 
                 H2_65_S4         2.60835     H$\down2$(6-5) S(4) 
                 H2_76_S8         2.60682     H$\down2$(7-6) S(8) 
                 H2_54_S2         2.60398     H$\down2$(5-4) S(2) 
                 H2_21_Q5         2.60397     H$\down2$(2-1) Q(5) 
                H2_97_Q12         2.59725    H$\down2$(9-7) Q(12) 
               H2_118_O11         2.59609   H$\down2$(11-8) O(11) 
                H2_10_Q10         2.59551    H$\down2$(1-0) Q(10) 
                H2_64_O12         2.59357    H$\down2$(6-4) O(12) 
                 H2_21_Q4         2.58496     H$\down2$(2-1) Q(4) 
                H2_76_S12         2.58457    H$\down2$(7-6) S(12) 
                 H2_76_S9         2.58376     H$\down2$(7-6) S(9) 
                H2_42_O15         2.57532    H$\down2$(4-2) O(15) 
               H2_1310_O3         2.57378   H$\down2$(13-10) O(3) 
                H2_76_S11         2.57251    H$\down2$(7-6) S(11) 
                H2_76_S10         2.57234    H$\down2$(7-6) S(10) 
                 H2_21_Q3         2.56983     H$\down2$(2-1) Q(3) 
                 H2_97_O6         2.56613     H$\down2$(9-7) O(6) 
                H2_86_Q15         2.56426    H$\down2$(8-6) Q(15) 
                H2_96_O16         2.56245    H$\down2$(9-6) O(16) 
                 H2_10_Q9         2.55985     H$\down2$(1-0) Q(9) 
                 H2_21_Q2         2.55851     H$\down2$(2-1) Q(2) 
                H2_75_O10         2.55672    H$\down2$(7-5) O(10) 
                H2_119_S0         2.55487    H$\down2$(11-9) S(0) 
                 H2_21_Q1         2.55099     H$\down2$(2-1) Q(1) 
               H2_1310_Q4         2.55023   H$\down2$(13-10) Q(4) 
                 H2_86_O8         2.54404     H$\down2$(8-6) O(8) 
                H2_119_S8         2.54273    H$\down2$(11-9) S(8) 
                 H2_43_S1         2.54151     H$\down2$(4-3) S(1) 
                H2_108_Q7         2.53911    H$\down2$(10-8) Q(7) 
                 H2_65_S5         2.53551     H$\down2$(6-5) S(5) 
                H2_108_O3         2.53161    H$\down2$(10-8) O(3) 
                 H2_10_Q8         2.52802     H$\down2$(1-0) Q(8) 
                H2_31_O16         2.51116    H$\down2$(3-1) O(16) 
                H2_53_O13         2.50961    H$\down2$(5-3) O(13) 
                 H2_54_S3         2.50704     H$\down2$(5-4) S(3) 
                H2_119_S1         2.50192    H$\down2$(11-9) S(1) 
                 H2_32_S0         2.50148     H$\down2$(3-2) S(0) 
                 H2_10_Q7         2.49995     H$\down2$(1-0) Q(7) 
